Time,EXX,SXX
308.2,0.00173,459.3
308.3,0.00173,459.3
308.4,0.00173,459.82
308.5,0.00173,460.34
308.6,0.00173,460.34
308.7,0.00173,460.34
308.8,0.00174,460.34
308.9,0.00174,460.86
309,0.00173,460.34
309.1,0.00173,460.34
309.2,0.00174,459.82
309.3,0.00173,459.82
309.4,0.00173,459.3
309.5,0.00173,458.26
309.6,0.00174,458.26
309.7,0.00173,458.26
309.8,0.00173,458.26
309.9,0.00173,458.26
310,0.00174,458.78
310.1,0.00173,458.26
310.2,0.00173,458.78
310.3,0.00174,459.3
310.4,0.00173,459.3
310.5,0.00173,459.3
310.6,0.00174,459.82
310.7,0.00174,460.34
310.8,0.00173,460.34
310.9,0.00173,460.34
311,0.00174,460.86
311.1,0.00174,461.28
311.2,0.00173,461.28
311.3,0.00174,461.28
311.4,0.00174,461.28
311.5,0.00173,461.8
311.6,0.00174,461.8
311.7,0.00174,462.32
311.8,0.00174,461.8
311.9,0.00173,461.8
312,0.00174,462.32
312.1,0.00174,462.32
312.2,0.00174,462.32
312.3,0.00173,462.32
312.4,0.00174,462.32
312.5,0.00174,462.32
312.6,0.00174,462.32
312.7,0.00173,462.32
312.8,0.00174,462.32
312.9,0.00174,462.32
313,0.00173,461.8
313.1,0.00174,461.8
313.2,0.00174,462.32
313.3,0.00173,462.32
313.4,0.00173,461.8
313.5,0.00174,462.32
313.6,0.00174,462.32
313.7,0.00173,462.32
313.8,0.00174,462.32
313.9,0.00174,462.84
314,0.00174,462.84
314.1,0.00173,462.84
314.2,0.00174,462.84
314.3,0.00175,463.36
314.4,0.00174,463.36
314.5,0.00174,463.36
314.6,0.00174,463.87
314.7,0.00174,463.87
314.8,0.00174,463.87
314.9,0.00174,463.87
315,0.00174,464.39
315.1,0.00174,464.39
315.2,0.00173,464.39
315.3,0.00174,464.39
315.4,0.00174,464.39
315.5,0.00174,464.39
315.6,0.00174,464.39
315.7,0.00175,464.39
315.8,0.00174,464.39
315.9,0.00174,463.87
316,0.00175,464.39
316.1,0.00175,464.39
316.2,0.00175,463.87
316.3,0.00175,463.87
316.4,0.00175,463.87
316.5,0.00176,463.87
316.6,0.00175,463.87
316.7,0.00175,463.87
316.8,0.00175,464.39
316.9,0.00175,463.87
317,0.00175,463.87
317.1,0.00176,463.87
317.2,0.00176,463.87
317.3,0.00176,462.84
317.4,0.00176,462.84
317.5,0.00176,462.32
317.6,0.00176,461.28
317.7,0.00176,460.86
317.8,0.00177,459.82
317.9,0.00177,459.3
318,0.00177,458.26
318.1,0.00177,457.74
318.2,0.00178,457.74
318.3,0.00177,457.22
318.4,0.00178,456.81
318.5,0.00178,456.81
318.6,0.00178,456.29
318.7,0.00178,456.29
318.8,0.00178,456.29
318.9,0.00178,456.29
319,0.00178,456.29
319.1,0.00178,456.29
319.2,0.00178,456.81
319.3,0.00179,457.22
319.4,0.00178,457.22
319.5,0.00178,457.74
319.6,0.00179,457.74
319.7,0.00179,457.74
319.8,0.00179,458.26
319.9,0.00179,458.26
320,0.00179,458.78
320.1,0.00179,458.78
320.2,0.00179,458.78
320.3,0.00179,458.78
320.4,0.00179,459.3
320.5,0.00179,459.3
320.6,0.00179,459.3
320.7,0.0018,459.3
320.8,0.0018,459.3
320.9,0.0018,459.3
321,0.00181,458.78
321.1,0.00181,458.78
321.2,0.00181,458.78
321.3,0.00181,458.26
321.4,0.00181,458.26
321.5,0.00181,458.26
321.6,0.00182,458.26
321.7,0.00182,457.74
321.8,0.00183,458.26
321.9,0.00182,457.74
322,0.00182,457.74
322.1,0.00183,457.74
322.2,0.00183,457.74
322.3,0.00183,457.74
322.4,0.00184,457.22
322.5,0.00184,457.74
322.6,0.00184,457.74
322.7,0.00184,457.74
322.8,0.00184,457.74
322.9,0.00185,457.74
323,0.00184,457.74
323.1,0.00185,458.26
323.2,0.00185,458.26
323.3,0.00185,458.78
323.4,0.00185,459.3
323.5,0.00185,459.3
323.6,0.00186,459.82
323.7,0.00185,459.82
323.8,0.00186,459.82
323.9,0.00187,459.82
324,0.00187,460.34
324.1,0.00187,460.34
324.2,0.00187,460.34
324.3,0.00188,460.34
324.4,0.00188,460.34
324.5,0.00187,460.34
324.6,0.00188,460.34
324.7,0.00188,460.34
324.8,0.00188,459.82
324.9,0.00189,459.82
325,0.00189,459.82
325.1,0.00189,459.3
325.2,0.00189,459.3
325.3,0.00189,459.3
325.4,0.0019,459.3
325.5,0.0019,459.3
325.6,0.0019,459.3
325.7,0.00191,459.82
325.8,0.00191,459.82
325.9,0.00191,459.82
326,0.00192,459.82
326.1,0.00192,459.82
326.2,0.00192,459.82
326.3,0.00192,459.82
326.4,0.00192,459.82
326.5,0.00192,459.82
326.6,0.00192,459.82
326.7,0.00193,459.82
326.8,0.00194,459.82
326.9,0.00194,459.3
327,0.00194,459.3
327.1,0.00195,459.3
327.2,0.00194,459.3
327.3,0.00194,459.3
327.4,0.00195,459.3
327.5,0.00195,459.82
327.6,0.00195,459.3
327.7,0.00195,459.3
327.8,0.00196,459.3
327.9,0.00196,459.3
328,0.00196,459.3
328.1,0.00197,459.3
328.2,0.00197,459.3
328.3,0.00197,459.3
328.4,0.00197,459.3
328.5,0.00198,459.3
328.6,0.00197,459.3
328.7,0.00197,459.3
328.8,0.00198,459.3
328.9,0.00198,459.3
329,0.00198,459.3
329.1,0.00199,459.3
329.2,0.00199,458.78
329.3,0.00199,459.3
329.4,0.00199,459.3
329.5,0.00199,459.3
329.6,0.002,459.3
329.7,0.002,459.82
329.8,0.002,459.3
329.9,0.00201,459.3
330,0.00201,459.82
330.1,0.00201,459.82
330.2,0.00201,459.82
330.3,0.00202,459.82
330.4,0.00202,459.82
330.5,0.00202,459.82
330.6,0.00202,459.82
330.7,0.00203,459.3
330.8,0.00203,459.3
330.9,0.00203,458.78
331,0.00204,458.78
331.1,0.00204,458.78
331.2,0.00204,458.26
331.3,0.00204,458.26
331.4,0.00205,458.78
331.5,0.00205,458.78
331.6,0.00205,458.78
331.7,0.00206,458.78
331.8,0.00206,458.78
331.9,0.00206,458.26
332,0.00206,458.26
332.1,0.00207,458.26
332.2,0.00207,458.26
332.3,0.00207,458.26
332.4,0.00207,458.26
332.5,0.00208,458.26
332.6,0.00207,458.26
332.7,0.00208,457.74
332.8,0.00208,457.74
332.9,0.00208,457.74
333,0.00208,457.74
333.1,0.00209,457.74
333.2,0.00209,457.74
333.3,0.00209,457.74
333.4,0.00209,457.74
333.5,0.00209,457.74
333.6,0.0021,458.26
333.7,0.00209,457.74
333.8,0.0021,458.26
333.9,0.0021,458.26
334,0.0021,458.26
334.1,0.0021,458.26
334.2,0.00211,458.26
334.3,0.00211,458.26
334.4,0.00211,458.26
334.5,0.00212,458.26
334.6,0.00212,457.74
334.7,0.00212,458.26
334.8,0.00212,457.74
334.9,0.00213,458.26
335,0.00213,458.26
335.1,0.00213,458.26
335.2,0.00214,457.74
335.3,0.00214,458.26
335.4,0.00214,458.26
335.5,0.00214,457.74
335.6,0.00215,458.26
335.7,0.00215,458.26
335.8,0.00214,458.26
335.9,0.00215,458.78
336,0.00216,458.26
336.1,0.00216,458.78
336.2,0.00215,458.78
336.3,0.00216,458.78
336.4,0.00216,458.78
336.5,0.00216,459.3
336.6,0.00216,459.3
336.7,0.00217,459.3
336.8,0.00217,459.82
336.9,0.00217,459.82
337,0.00217,459.82
337.1,0.00218,460.34
337.2,0.00217,460.34
337.3,0.00218,460.34
337.4,0.00218,460.34
337.5,0.00219,460.34
337.6,0.00218,460.34
337.7,0.00219,460.34
337.8,0.00219,460.86
337.9,0.0022,460.86
338,0.00219,460.34
338.1,0.0022,460.34
338.2,0.0022,460.86
338.3,0.0022,460.86
338.4,0.0022,460.86
338.5,0.00221,460.86
338.6,0.00222,460.86
338.7,0.00221,460.86
338.8,0.00222,460.34
338.9,0.00222,460.34
339,0.00222,460.34
339.1,0.00222,460.34
339.2,0.00223,460.34
339.3,0.00223,460.34
339.4,0.00223,460.34
339.5,0.00224,460.34
339.6,0.00224,460.34
339.7,0.00224,460.34
339.8,0.00224,460.34
339.9,0.00225,460.34
340,0.00225,460.34
340.1,0.00225,460.34
340.2,0.00225,460.34
340.3,0.00226,460.86
340.4,0.00226,461.28
340.5,0.00225,460.86
340.6,0.00226,461.28
340.7,0.00226,461.28
340.8,0.00226,460.86
340.9,0.00225,460.86
341,0.00227,460.86
341.1,0.00227,461.28
341.2,0.00226,460.86
341.3,0.00227,460.86
341.4,0.00227,461.28
341.5,0.00227,461.8
341.6,0.00226,461.8
341.7,0.00228,462.32
341.8,0.00228,462.32
341.9,0.00227,462.32
342,0.00228,462.32
342.1,0.00228,462.84
342.2,0.00228,462.32
342.3,0.00227,462.32
342.4,0.00229,461.8
342.5,0.00229,461.8
342.6,0.00229,461.8
342.7,0.00228,461.28
342.8,0.00229,461.28
342.9,0.00229,461.28
343,0.00229,461.28
343.1,0.0023,461.28
343.2,0.0023,461.28
343.3,0.0023,460.86
343.4,0.00229,460.86
343.5,0.0023,461.28
343.6,0.0023,461.28
343.7,0.0023,461.28
343.8,0.0023,461.28
343.9,0.00231,461.8
344,0.00231,461.8
344.1,0.0023,461.8
344.2,0.00231,462.32
344.3,0.00231,462.84
344.4,0.00231,462.84
344.5,0.00231,462.84
344.6,0.00232,463.36
344.7,0.00232,463.36
344.8,0.00231,463.36
344.9,0.00232,463.36
345,0.00232,463.36
345.1,0.00232,463.36
345.2,0.00231,463.36
345.3,0.00232,463.87
345.4,0.00232,463.87
345.5,0.00232,463.87
345.6,0.00232,463.87
345.7,0.00233,464.39
345.8,0.00232,463.87
345.9,0.00232,463.87
346,0.00233,463.87
346.1,0.00233,463.87
346.2,0.00233,463.87
346.3,0.00234,463.87
346.4,0.00233,464.39
346.5,0.00233,464.39
346.6,0.00233,464.39
346.7,0.00234,464.39
346.8,0.00234,464.39
346.9,0.00233,463.87
347,0.00234,463.87
347.1,0.00234,464.39
347.2,0.00234,464.39
347.3,0.00234,463.87
347.4,0.00234,464.39
347.5,0.00235,463.87
347.6,0.00234,463.87
347.7,0.00234,463.87
347.8,0.00235,463.87
347.9,0.00235,464.39
348,0.00234,463.87
348.1,0.00234,464.39
348.2,0.00235,464.91
348.3,0.00235,464.91
348.4,0.00235,464.91
348.5,0.00235,464.91
348.6,0.00235,465.43
348.7,0.00235,465.43
348.8,0.00235,465.43
348.9,0.00235,465.85
349,0.00235,465.85
349.1,0.00235,465.85
349.2,0.00236,466.37
349.3,0.00236,466.37
349.4,0.00235,466.37
349.5,0.00236,466.37
349.6,0.00235,466.37
349.7,0.00236,466.37
349.8,0.00236,465.85
349.9,0.00236,466.37
350,0.00236,466.37
350.1,0.00236,466.37
350.2,0.00236,466.37
350.3,0.00236,465.85
350.4,0.00237,466.37
350.5,0.00237,466.37
350.6,0.00237,466.37
350.7,0.00237,466.37
350.8,0.00236,466.37
350.9,0.00236,466.37
351,0.00236,466.89
351.1,0.00237,466.89
351.2,0.00236,466.37
351.3,0.00237,466.37
351.4,0.00236,466.37
351.5,0.00237,466.37
351.6,0.00236,466.37
351.7,0.00237,466.89
351.8,0.00236,466.89
351.9,0.00236,466.89
352,0.00236,466.89
352.1,0.00237,466.89
352.2,0.00237,466.89
352.3,0.00237,466.89
352.4,0.00237,466.89
352.5,0.00237,466.89
352.6,0.00237,466.89
352.7,0.00237,466.89
352.8,0.00237,466.89
352.9,0.00237,466.89
353,0.00236,467.41
353.1,0.00237,466.89
353.2,0.00237,467.41
353.3,0.00237,467.41
353.4,0.00237,467.41
353.5,0.00237,467.93
353.6,0.00237,467.93
353.7,0.00237,467.93
353.8,0.00237,467.93
353.9,0.00238,467.93
354,0.00237,467.93
354.1,0.00237,467.93
354.2,0.00237,467.93
354.3,0.00237,468.45
354.4,0.00238,468.45
354.5,0.00237,467.93
354.6,0.00238,468.45
354.7,0.00237,468.45
354.8,0.00238,468.45
354.9,0.00237,468.45
355,0.00237,468.45
355.1,0.00238,468.97
355.2,0.00237,468.45
355.3,0.00237,468.45
355.4,0.00238,468.97
355.5,0.00237,468.97
355.6,0.00237,468.45
355.7,0.00238,468.45
355.8,0.00238,468.97
355.9,0.00237,468.45
356,0.00237,468.45
356.1,0.00238,468.97
356.2,0.00238,468.97
356.3,0.00238,468.97
356.4,0.00237,468.97
356.5,0.00237,468.97
356.6,0.00237,468.45
356.7,0.00237,468.45
356.8,0.00238,468.97
356.9,0.00238,468.97
357,0.00237,468.97
357.1,0.00237,468.97
357.2,0.00238,468.97
357.3,0.00237,468.97
357.4,0.00237,468.97
357.5,0.00238,468.97
357.6,0.00238,469.49
357.7,0.00237,468.97
357.8,0.00237,468.97
357.9,0.00238,468.97
358,0.00238,468.97
358.1,0.00238,468.97
358.2,0.00238,468.97
358.3,0.00238,468.97
358.4,0.00237,468.45
358.5,0.00238,468.45
358.6,0.00238,468.97
358.7,0.00238,468.45
358.8,0.00238,468.45
358.9,0.00238,468.45
359,0.00238,468.97
359.1,0.00238,468.45
359.2,0.00238,468.45
359.3,0.00238,468.97
359.4,0.00238,468.97
359.5,0.00237,468.45
359.6,0.00238,468.45
359.7,0.00238,468.45
359.8,0.00238,468.45
359.9,0.00238,468.45
360,0.00238,467.93
360.1,0.00238,467.41
360.2,0.00237,466.89
360.3,0.00238,466.37
360.4,0.00239,465.85
360.5,0.00238,465.43
360.6,0.00237,464.91
360.7,0.00238,463.87
360.8,0.00238,463.87
360.9,0.00238,463.36
361,0.00238,462.84
361.1,0.00238,462.84
361.2,0.00238,462.84
361.3,0.00238,462.32
361.4,0.00238,462.32
361.5,0.00239,462.84
361.6,0.00238,462.84
361.7,0.00238,462.84
361.8,0.00239,463.36
361.9,0.00239,463.36
362,0.00238,463.36
362.1,0.00238,463.36
362.2,0.00239,463.87
362.3,0.00239,463.87
362.4,0.00238,463.87
362.5,0.00239,464.39
362.6,0.00239,464.91
362.7,0.00239,464.91
362.8,0.00238,464.91
362.9,0.00239,465.43
363,0.00239,465.43
363.1,0.00238,465.85
363.2,0.00239,465.85
363.3,0.00239,465.85
363.4,0.00238,465.85
363.5,0.00238,465.43
363.6,0.00239,465.43
363.7,0.00239,465.43
363.8,0.00239,464.91
363.9,0.00239,464.91
364,0.0024,464.91
364.1,0.00239,464.91
364.2,0.00239,464.91
364.3,0.00239,464.91
364.4,0.00239,464.91
364.5,0.00239,464.91
364.6,0.00239,464.91
364.7,0.00239,464.91
364.8,0.00239,464.91
364.9,0.00239,464.91
365,0.0024,464.91
365.1,0.00239,464.91
365.2,0.00239,464.91
365.3,0.00239,464.91
365.4,0.00239,464.91
365.5,0.00239,464.91
365.6,0.00239,464.91
365.7,0.0024,464.91
365.8,0.00239,465.43
365.9,0.00239,464.91
366,0.00239,464.91
366.1,0.00239,464.91
366.2,0.00239,464.91
366.3,0.00239,464.91
366.4,0.00239,464.91
366.5,0.00239,465.43
366.6,0.00239,465.43
366.7,0.00239,465.43
366.8,0.0024,465.43
366.9,0.00239,465.85
367,0.00239,465.43
367.1,0.00239,465.43
367.2,0.0024,465.43
367.3,0.00239,464.91
367.4,0.00239,464.91
367.5,0.0024,464.91
367.6,0.00239,464.91
367.7,0.00239,464.39
367.8,0.00239,464.39
367.9,0.0024,464.39
368,0.00239,464.39
368.1,0.00239,464.39
368.2,0.00239,464.39
368.3,0.00239,464.39
368.4,0.00239,464.39
368.5,0.00239,464.39
368.6,0.00239,464.91
368.7,0.00239,464.91
368.8,0.00239,464.91
368.9,0.0024,464.91
369,0.0024,465.43
369.1,0.00239,465.43
369.2,0.00239,465.43
369.3,0.00239,465.85
369.4,0.00239,465.85
369.5,0.00239,465.85
369.6,0.00239,466.37
369.7,0.0024,466.37
369.8,0.00239,466.37
369.9,0.00238,466.37
370,0.0024,466.89
370.1,0.0024,466.89
370.2,0.00239,466.89
370.3,0.00239,466.37
370.4,0.0024,466.37
370.5,0.00239,466.37
370.6,0.00239,466.37
370.7,0.0024,466.37
370.8,0.0024,466.37
370.9,0.00239,465.85
371,0.00239,465.85
371.1,0.00239,465.85
371.2,0.00239,466.37
371.3,0.00239,465.85
371.4,0.0024,466.37
371.5,0.0024,466.89
371.6,0.00239,466.89
371.7,0.00239,466.89
371.8,0.0024,467.41
371.9,0.0024,467.93
372,0.00239,467.93
372.1,0.0024,468.45
372.2,0.0024,468.45
372.3,0.0024,468.97
372.4,0.00239,468.97
372.5,0.0024,469.49
372.6,0.0024,469.9
372.7,0.00239,469.9
372.8,0.0024,469.9
372.9,0.0024,469.9
373,0.00239,470.42
373.1,0.0024,470.42
373.2,0.0024,470.94
373.3,0.0024,470.94
373.4,0.00239,470.94
373.5,0.0024,470.94
373.6,0.0024,471.46
373.7,0.0024,471.46
373.8,0.0024,471.46
373.9,0.0024,471.46
374,0.0024,471.98
374.1,0.0024,471.98
374.2,0.0024,471.46
374.3,0.0024,471.46
374.4,0.0024,471.98
374.5,0.0024,471.46
374.6,0.0024,470.94
374.7,0.0024,470.94
374.8,0.0024,470.94
374.9,0.0024,470.42
375,0.0024,470.42
375.1,0.0024,470.42
375.2,0.0024,470.42
375.3,0.0024,470.42
375.4,0.0024,470.42
375.5,0.0024,470.42
375.6,0.0024,470.42
375.7,0.0024,470.42
375.8,0.0024,470.42
375.9,0.0024,470.42
376,0.00239,470.42
376.1,0.0024,470.94
376.2,0.0024,470.42
376.3,0.0024,470.42
376.4,0.0024,470.94
376.5,0.0024,470.94
376.6,0.0024,470.94
376.7,0.0024,470.94
376.8,0.0024,470.94
376.9,0.0024,471.46
377,0.0024,471.46
377.1,0.0024,471.46
377.2,0.0024,471.46
377.3,0.0024,471.46
377.4,0.0024,471.46
377.5,0.0024,471.46
377.6,0.0024,471.46
377.7,0.0024,470.94
377.8,0.0024,470.94
377.9,0.0024,470.42
378,0.0024,470.42
378.1,0.0024,469.9
378.2,0.0024,469.9
378.3,0.00241,469.49
378.4,0.0024,469.49
378.5,0.0024,469.49
378.6,0.0024,469.49
378.7,0.0024,469.49
378.8,0.0024,468.97
378.9,0.0024,468.97
379,0.00241,468.97
379.1,0.0024,468.97
379.2,0.0024,468.97
379.3,0.00241,468.97
379.4,0.00241,468.97
379.5,0.00241,468.97
379.6,0.00241,468.97
379.7,0.00241,469.49
379.8,0.00241,469.49
379.9,0.0024,469.49
380,0.00241,469.49
380.1,0.00242,469.49
380.2,0.00241,469.49
380.3,0.00241,469.49
380.4,0.00242,469.49
380.5,0.00241,469.49
380.6,0.00241,469.49
380.7,0.00242,469.9
380.8,0.00242,469.9
380.9,0.00242,469.9
381,0.00242,469.49
381.1,0.00243,469.9
381.2,0.00242,469.49
381.3,0.00242,469.49
381.4,0.00242,469.49
381.5,0.00243,469.49
381.6,0.00242,469.9
381.7,0.00242,469.9
381.8,0.00243,469.9
381.9,0.00243,470.42
382,0.00243,469.9
382.1,0.00244,469.9
382.2,0.00244,469.9
382.3,0.00244,469.9
382.4,0.00244,469.49
382.5,0.00244,469.49
382.6,0.00245,468.97
382.7,0.00244,469.49
382.8,0.00244,468.97
382.9,0.00245,469.49
383,0.00245,469.49
383.1,0.00245,469.49
383.2,0.00245,469.49
383.3,0.00246,470.42
383.4,0.00245,469.9
383.5,0.00245,469.9
383.6,0.00246,469.9
383.7,0.00246,470.42
383.8,0.00246,469.9
383.9,0.00246,470.42
384,0.00247,470.42
384.1,0.00247,470.42
384.2,0.00247,470.42
384.3,0.00247,470.42
384.4,0.00248,470.42
384.5,0.00247,470.42
384.6,0.00247,469.9
384.7,0.00249,470.42
384.8,0.00248,470.42
384.9,0.00248,469.9
385,0.00248,469.9
385.1,0.00249,470.42
385.2,0.00248,470.42
385.3,0.00248,470.42
385.4,0.00249,470.42
385.5,0.00249,470.94
385.6,0.00249,470.42
385.7,0.0025,470.42
385.8,0.0025,470.42
385.9,0.0025,470.42
386,0.0025,470.42
386.1,0.0025,470.42
386.2,0.00251,470.42
386.3,0.00251,470.42
386.4,0.00251,469.9
386.5,0.00251,470.42
386.6,0.00251,469.9
386.7,0.00251,469.9
386.8,0.00252,469.9
386.9,0.00252,470.42
387,0.00251,470.42
387.1,0.00251,469.9
387.2,0.00252,470.42
387.3,0.00252,470.42
387.4,0.00253,470.42
387.5,0.00253,470.42
387.6,0.00253,470.42
387.7,0.00253,470.42
387.8,0.00253,470.42
387.9,0.00254,470.42
388,0.00254,470.42
388.1,0.00254,469.9
388.2,0.00254,469.9
388.3,0.00255,469.9
388.4,0.00255,469.9
388.5,0.00255,469.9
388.6,0.00256,469.49
388.7,0.00256,469.9
388.8,0.00255,469.9
388.9,0.00256,469.9
389,0.00257,469.9
389.1,0.00257,469.9
389.2,0.00257,469.9
389.3,0.00258,469.9
389.4,0.00257,470.42
389.5,0.00258,470.42
389.6,0.00257,469.9
389.7,0.00258,469.9
389.8,0.00258,470.42
389.9,0.00258,469.9
390,0.00259,469.9
390.1,0.0026,469.9
390.2,0.0026,469.9
390.3,0.00259,469.9
390.4,0.0026,469.9
390.5,0.0026,469.9
390.6,0.0026,469.49
390.7,0.0026,469.49
390.8,0.00261,469.9
390.9,0.00261,469.49
391,0.00261,469.49
391.1,0.00261,469.49
391.2,0.00262,469.9
391.3,0.00261,469.9
391.4,0.00261,469.9
391.5,0.00262,469.9
391.6,0.00263,469.9
391.7,0.00263,469.9
391.8,0.00263,469.49
391.9,0.00264,469.9
392,0.00263,469.9
392.1,0.00263,469.9
392.2,0.00263,469.9
392.3,0.00264,469.9
392.4,0.00264,469.9
392.5,0.00264,469.9
392.6,0.00265,469.49
392.7,0.00264,469.49
392.8,0.00265,469.49
392.9,0.00265,469.49
393,0.00265,468.97
393.1,0.00265,468.97
393.2,0.00266,468.97
393.3,0.00266,468.97
393.4,0.00266,469.49
393.5,0.00266,469.49
393.6,0.00267,469.49
393.7,0.00267,469.49
393.8,0.00267,469.49
393.9,0.00267,469.49
394,0.00268,469.49
394.1,0.00269,469.9
394.2,0.00268,469.49
394.3,0.00269,469.49
394.4,0.00269,469.49
394.5,0.00269,469.49
394.6,0.0027,468.97
394.7,0.0027,468.97
394.8,0.0027,468.97
394.9,0.0027,468.97
395,0.0027,468.45
395.1,0.00271,468.45
395.2,0.00271,468.45
395.3,0.00271,468.45
395.4,0.00272,468.45
395.5,0.00272,468.97
395.6,0.00272,468.97
395.7,0.00272,468.97
395.8,0.00272,469.49
395.9,0.00272,469.49
396,0.00273,469.49
396.1,0.00273,469.49
396.2,0.00273,469.9
396.3,0.00273,469.9
396.4,0.00273,469.9
396.5,0.00274,469.9
396.6,0.00274,469.9
396.7,0.00274,469.9
396.8,0.00274,469.9
396.9,0.00275,470.42
397,0.00274,470.42
397.1,0.00275,469.9
397.2,0.00275,469.9
397.3,0.00276,470.42
397.4,0.00276,470.42
397.5,0.00276,470.42
397.6,0.00276,470.42
397.7,0.00277,470.42
397.8,0.00277,470.42
397.9,0.00278,470.42
398,0.00278,470.42
398.1,0.00277,470.42
398.2,0.00278,470.42
398.3,0.00278,469.9
398.4,0.00279,470.42
398.5,0.00279,470.42
398.6,0.00279,469.9
398.7,0.00279,470.42
398.8,0.00279,470.42
398.9,0.0028,470.42
399,0.0028,470.42
399.1,0.0028,470.42
399.2,0.0028,470.42
399.3,0.0028,470.42
399.4,0.0028,470.42
399.5,0.00281,470.42
399.6,0.00281,470.42
399.7,0.00281,470.42
399.8,0.00282,470.94
399.9,0.00281,470.94
400,0.00282,470.94
400.1,0.00283,471.46
400.2,0.00282,471.46
400.3,0.00282,471.46
400.4,0.00282,471.46
400.5,0.00283,471.46
400.6,0.00283,471.98
400.7,0.00283,471.98
400.8,0.00284,471.98
400.9,0.00284,471.98
401,0.00284,471.98
401.1,0.00285,471.46
401.2,0.00285,471.46
401.3,0.00285,471.46
401.4,0.00285,471.46
401.5,0.00286,471.46
401.6,0.00286,471.46
401.7,0.00286,471.46
401.8,0.00286,471.46
401.9,0.00287,471.46
402,0.00287,471.46
402.1,0.00287,471.46
402.2,0.00287,471.46
402.3,0.00288,471.98
402.4,0.00287,472.5
402.5,0.00287,471.98
402.6,0.00288,471.98
402.7,0.00289,471.98
402.8,0.00289,471.98
402.9,0.00288,471.46
403,0.00288,471.46
403.1,0.00289,471.46
403.2,0.00289,471.46
403.3,0.0029,471.46
403.4,0.00291,471.98
403.5,0.00289,471.98
403.6,0.0029,472.5
403.7,0.0029,473.02
403.8,0.00291,473.02
403.9,0.00291,473.02
404,0.00291,473.02
404.1,0.00291,473.02
404.2,0.00291,473.54
404.3,0.00292,473.02
404.4,0.00292,473.54
404.5,0.00292,473.54
404.6,0.00292,473.54
404.7,0.00292,473.02
404.8,0.00292,473.02
404.9,0.00293,473.02
405,0.00293,473.02
405.1,0.00293,473.02
405.2,0.00294,473.02
405.3,0.00293,473.02
405.4,0.00294,473.02
405.5,0.00295,473.02
405.6,0.00294,473.02
405.7,0.00294,473.02
405.8,0.00295,473.02
405.9,0.00294,473.54
406,0.00295,473.54
406.1,0.00295,473.54
406.2,0.00295,473.02
406.3,0.00296,473.02
406.4,0.00296,473.02
406.5,0.00296,473.02
406.6,0.00297,473.02
406.7,0.00297,473.54
406.8,0.00297,473.54
406.9,0.00298,473.54
407,0.00298,473.54
407.1,0.00297,473.54
407.2,0.00298,473.54
407.3,0.00298,474.06
407.4,0.00298,474.06
407.5,0.00298,474.06
407.6,0.00299,474.48
407.7,0.00299,474.48
407.8,0.00299,474.48
407.9,0.00299,474.06
408,0.003,474.06
408.1,0.003,474.06
408.2,0.003,474.06
408.3,0.003,474.06
408.4,0.00301,474.06
408.5,0.00301,474.06
408.6,0.00302,474.06
408.7,0.00302,474.06
408.8,0.00302,473.54
408.9,0.00301,473.54
409,0.00302,473.54
409.1,0.00303,473.54
409.2,0.00302,474.06
409.3,0.00302,474.06
409.4,0.00303,474.06
409.5,0.00303,474.48
409.6,0.00303,474.48
409.7,0.00303,474.48
409.8,0.00303,474.48
409.9,0.00303,474.48
410,0.00303,474.48
410.1,0.00304,475
410.2,0.00304,474.48
410.3,0.00304,474.48
410.4,0.00304,475
410.5,0.00305,475
410.6,0.00305,475
410.7,0.00305,475
410.8,0.00306,475
410.9,0.00305,475.52
411,0.00306,475
411.1,0.00306,475
411.2,0.00306,475
411.3,0.00306,475.52
411.4,0.00306,475
411.5,0.00306,475.52
411.6,0.00307,475.52
411.7,0.00307,475.52
411.8,0.00307,475
411.9,0.00307,475
412,0.00307,475.52
412.1,0.00307,475.52
412.2,0.00308,475.52
412.3,0.00308,475.52
412.4,0.00308,476.04
412.5,0.00308,476.04
412.6,0.00309,475.52
412.7,0.00309,476.04
412.8,0.00308,475.52
412.9,0.00309,475.52
413,0.00309,475.52
413.1,0.00309,475.52
413.2,0.00309,475
413.3,0.0031,475
413.4,0.0031,475
413.5,0.0031,474.48
413.6,0.00309,474.48
413.7,0.0031,474.48
413.8,0.0031,474.48
413.9,0.00309,474.48
414,0.0031,475
414.1,0.00311,475
414.2,0.0031,475
414.3,0.0031,475.52
414.4,0.00311,475.52
414.5,0.00311,476.04
414.6,0.00311,476.04
414.7,0.00311,476.04
414.8,0.00311,476.04
414.9,0.00311,476.04
415,0.00311,475.52
415.1,0.00312,475.52
415.2,0.00312,475.52
415.3,0.00311,475
415.4,0.00311,475
415.5,0.00312,475
415.6,0.00312,474.48
415.7,0.00311,474.06
415.8,0.00312,474.06
415.9,0.00312,473.54
416,0.00311,472.5
416.1,0.00311,471.98
416.2,0.00312,471.46
416.3,0.00312,471.46
416.4,0.00312,470.94
416.5,0.00312,470.42
416.6,0.00312,470.42
416.7,0.00312,469.9
416.8,0.00312,469.49
416.9,0.00312,469.49
417,0.00312,469.49
417.1,0.00312,469.49
417.2,0.00312,469.49
417.3,0.00312,469.49
417.4,0.00312,469.9
417.5,0.00311,469.9
417.6,0.00312,469.9
417.7,0.00312,470.42
