Time,EXX,SXX
10886.4,0.02,65.0404
10886.8,0.02,65.0337
10887.2,0.02,65.027
10887.6,0.02,65.0203
10888,0.02,65.0136
10888.4,0.02,65.0069
10888.8,0.02,65.0003
10889.2,0.02,64.9937
10889.6,0.02,64.9871
10890,0.02,64.9805
10890.4,0.02,64.974
10890.8,0.02,64.9674
10891.2,0.02,64.9609
10891.6,0.02,64.9544
10892,0.02,64.948
10892.4,0.02,64.9415
10892.8,0.02,64.9351
10893.2,0.02,64.9286
10893.6,0.02,64.9222
10894,0.02,64.9158
10894.4,0.02,64.9095
10894.8,0.02,64.9031
10895.2,0.02,64.8968
10895.6,0.02,64.8905
10896,0.02,64.8842
10896.4,0.02,64.8779
10896.8,0.02,64.8717
10897.2,0.02,64.8654
10897.6,0.02,64.8592
10898,0.02,64.853
10898.4,0.02,64.8468
10898.8,0.02,64.8406
10899.2,0.02,64.8345
10899.6,0.02,64.8284
10900,0.02,64.8222
10900.4,0.02,64.8161
10900.8,0.02,64.8101
10901.2,0.02,64.804
10901.6,0.02,64.7979
10902,0.02,64.7919
10902.4,0.02,64.7859
10902.8,0.02,64.7799
10903.2,0.02,64.7739
10903.6,0.02,64.7679
10904,0.02,64.762
10904.4,0.02,64.756
10904.8,0.02,64.7501
10905.2,0.02,64.7442
10905.6,0.02,64.7383
10906,0.02,64.7325
10906.4,0.02,64.7266
10906.8,0.02,64.7208
10907.2,0.02,64.7149
10907.6,0.02,64.7091
10908,0.02,64.7033
10908.4,0.02,64.6976
10908.8,0.02,64.6918
10909.2,0.02,64.686
10909.6,0.02,64.6803
10910,0.02,64.6746
10910.4,0.02,64.6689
10910.8,0.02,64.6632
10911.2,0.02,64.6575
10911.6,0.02,64.6519
10912,0.02,64.6462
10912.4,0.02,64.6406
10912.8,0.02,64.635
10913.2,0.02,64.6294
10913.6,0.02,64.6238
10914,0.02,64.6182
10914.4,0.02,64.6127
10914.8,0.02,64.6071
10915.2,0.02,64.6016
10915.6,0.02,64.5961
10916,0.02,64.5906
10916.4,0.02,64.5851
10916.8,0.02,64.5796
10917.2,0.02,64.5742
10917.6,0.02,64.5687
10918,0.02,64.5633
10918.4,0.02,64.5579
10918.8,0.02,64.5525
10919.2,0.02,64.5471
10919.6,0.02,64.5417
10920,0.02,64.5363
10940,0.02,64.2968
10960,0.02,64.0808
10980,0.02,63.8844
11000,0.02,63.7048
11020,0.02,63.5394
11040,0.02,63.3865
11060,0.02,63.2443
11080,0.02,63.1116
11100,0.02,62.9874
11120,0.02,62.8706
11140,0.02,62.7605
11160,0.02,62.6565
11180,0.02,62.5579
11200,0.02,62.4644
11220,0.02,62.3753
11240,0.02,62.2904
11260,0.02,62.2093
11280,0.02,62.1318
11300,0.02,62.0574
11320,0.02,61.9861
11340,0.02,61.9176
11360,0.02,61.8517
11380,0.02,61.7882
11400,0.02,61.7269
11420,0.02,61.6678
11440,0.02,61.6107
11460,0.02,61.5555
11480,0.02,61.502
11500,0.02,61.4502
11520,0.02,61.4
11540,0.02,61.3513
11560,0.02,61.304
11580,0.02,61.258
11600,0.02,61.2132
11620,0.02,61.1697
11640,0.02,61.1274
11660,0.02,61.0861
11680,0.02,61.0459
11700,0.02,61.0067
11720,0.02,60.9684
11740,0.02,60.9311
11760,0.02,60.8946
11780,0.02,60.8589
11800,0.02,60.8241
11820,0.02,60.79
11840,0.02,60.7567
11860,0.02,60.7241
11880,0.02,60.6921
11900,0.02,60.6609
11920,0.02,60.6302
11940,0.02,60.6002
11960,0.02,60.5707
11980,0.02,60.5419
12000,0.02,60.5135
12020,0.02,60.4857
12040,0.02,60.4584
12060,0.02,60.4316
12080,0.02,60.4053
12100,0.02,60.3795
12120,0.02,60.3541
12140,0.02,60.3291
12160,0.02,60.3046
12180,0.02,60.2804
12200,0.02,60.2567
12220,0.02,60.2333
12240,0.02,60.2103
12260,0.02,60.1877
12280,0.02,60.1654
12300,0.02,60.1435
12320,0.02,60.1219
12340,0.02,60.1006
12360,0.02,60.0797
12380,0.02,60.059
12400,0.02,60.0387
12420,0.02,60.0186
12440,0.02,59.9989
12460,0.02,59.9794
12480,0.02,59.9601
12500,0.02,59.9411
12520,0.02,59.9224
12540,0.02,59.904
12560,0.02,59.8857
12580,0.02,59.8678
12600,0.02,59.85
12620,0.02,59.8325
12640,0.02,59.8152
12660,0.02,59.7981
12680,0.02,59.7812
12700,0.02,59.7646
12720,0.02,59.7481
12740,0.02,59.7318
12760,0.02,59.7157
12780,0.02,59.6999
12800,0.02,59.6842
12820,0.02,59.6686
12840,0.02,59.6533
12860,0.02,59.6381
12880,0.02,59.6231
12900,0.02,59.6083
12920,0.02,59.5936
12940,0.02,59.5791
12960,0.02,59.5648
12980,0.02,59.5506
13000,0.02,59.5365
13020,0.02,59.5226
13040,0.02,59.5089
13060,0.02,59.4953
13080,0.02,59.4818
13100,0.02,59.4685
13120,0.02,59.4553
13140,0.02,59.4422
13160,0.02,59.4293
13180,0.02,59.4165
13200,0.02,59.4038
13220,0.02,59.3912
13240,0.02,59.3788
13260,0.02,59.3665
13280,0.02,59.3543
13300,0.02,59.3422
13320,0.01,-96.1836
13340,2.86E-33,-98.5744
13360,-1.61E-29,-78.166
13380,8.81E-36,-72.8456
13400,6.79E-30,-70.3431
13420,-2.15E-31,-68.8336
13440,-8.53E-33,-67.7953
13460,-2.16E-34,-67.022
13480,1.43E-34,-66.4149
13500,-1.51E-35,-65.9202
13520,-2.54E-33,-65.5057
13540,-2.78E-34,-65.151
13560,4.65E-34,-64.8422
13580,1.17E-34,-64.5699
13600,6.39E-35,-64.3269
13600.4,1.39E-32,-64.322
13600.8,2.17E-32,-64.3172
13601.2,3.35E-33,-64.3124
13601.6,5.57E-33,-64.3075
13602,-1.52E-32,-64.3027
13602.4,-2.97E-33,-64.2979
13602.8,-2.48E-32,-64.2932
13603.2,3.53E-34,-64.2884
13603.6,-9.16E-33,-64.2836
13604,-1.60E-32,-64.2789
13604.4,1.25E-32,-64.2741
13604.8,1.50E-32,-64.2694
13605.2,-1.32E-32,-64.2647
13605.6,1.17E-32,-64.26
13606,-1.65E-33,-64.2553
13606.4,4.86E-33,-64.2506
13606.8,6.29E-34,-64.2459
13607.2,2.77E-32,-64.2412
13607.6,2.84E-33,-64.2366
13608,-7.39E-33,-64.2319
13608.4,1.50E-32,-64.2273
13608.8,8.17E-33,-64.2227
13609.2,1.08E-32,-64.2181
13609.6,-1.48E-32,-64.2135
13610,-2.53E-32,-64.2089
13610.4,-9.23E-33,-64.2043
13610.8,2.86E-32,-64.1997
13611.2,6.71E-33,-64.1951
13611.6,-1.12E-32,-64.1906
13612,-1.40E-32,-64.186
13612.4,-1.14E-32,-64.1815
13612.8,-1.19E-32,-64.177
13613.2,8.31E-33,-64.1725
13613.6,2.03E-32,-64.168
13614,-5.50E-33,-64.1635
13614.4,8.22E-33,-64.159
13614.8,1.46E-32,-64.1545
13615.2,7.79E-34,-64.15
13615.6,2.20E-32,-64.1456
13616,-6.12E-34,-64.1411
13616.4,-5.96E-33,-64.1367
13616.8,1.12E-32,-64.1323
13617.2,-1.25E-32,-64.1278
13617.6,1.79E-33,-64.1234
13618,3.91E-34,-64.119
13618.4,1.68E-32,-64.1146
13618.8,-1.05E-32,-64.1103
13619.2,-9.19E-33,-64.1059
13619.6,3.24E-33,-64.1015
13620,-4.92E-33,-64.0972
13620.4,4.86E-33,-64.0928
13620.8,-1.09E-32,-64.0885
13621.2,6.52E-33,-64.0842
13621.6,-1.24E-32,-64.0798
13622,-8.62E-33,-64.0755
13622.4,9.63E-34,-64.0712
13622.8,-3.54E-33,-64.0669
13623.2,-2.07E-32,-64.0627
13623.6,-1.51E-32,-64.0584
13624,5.47E-33,-64.0541
13624.4,8.50E-33,-64.0499
13624.8,6.89E-33,-64.0456
13625.2,-6.67E-33,-64.0414
13625.6,5.52E-33,-64.0371
13626,-2.82E-33,-64.0329
13626.4,2.75E-34,-64.0287
13626.8,2.87E-33,-64.0245
13627.2,9.84E-33,-64.0203
13627.6,-8.38E-34,-64.0161
13628,-6.73E-33,-64.0119
13628.4,-8.95E-33,-64.0078
13628.8,1.18E-32,-64.0036
13629.2,-8.01E-33,-63.9995
13629.6,1.74E-33,-63.9953
13630,-3.81E-34,-63.9912
13630.4,-7.53E-33,-63.987
13630.8,-9.12E-33,-63.9829
13631.2,-5.97E-33,-63.9788
13631.6,-5.12E-33,-63.9747
13632,1.02E-32,-63.9706
13632.4,3.51E-33,-63.9665
13632.8,-8.51E-33,-63.9624
13633.2,4.83E-35,-63.9584
13633.6,-3.12E-33,-63.9543
13634,5.43E-33,-63.9503
13634.4,9.52E-33,-63.9462
13634.8,1.25E-34,-63.9422
13635.2,9.89E-33,-63.9381
13635.6,7.90E-33,-63.9341
13636,4.48E-33,-63.9301
13636.4,-7.56E-33,-63.9261
13636.8,6.07E-33,-63.9221
13637.2,-3.68E-33,-63.9181
13637.6,-9.65E-33,-63.9141
13638,-7.41E-33,-63.9101
13638.4,-5.55E-33,-63.9062
13638.8,-5.11E-34,-63.9022
13639.2,4.52E-33,-63.8983
13639.6,-5.58E-33,-63.8943
13640,5.40E-33,-63.8904
13660,1.74E-28,-63.7102
13680,-6.88E-29,-63.5445
13700,1.51E-28,-63.3912
13720,7.41E-29,-63.2487
13740,3.88E-29,-63.1157
13760,1.89E-29,-62.9912
13780,-4.00E-29,-62.8742
13800,-5.76E-30,-62.7639
13820,-2.74E-29,-62.6597
13840,2.41E-29,-62.561
13860,-9.28E-30,-62.4673
13880,-1.41E-29,-62.3781
13900,-9.13E-30,-62.2931
13920,-5.14E-30,-62.2119
13940,7.19E-30,-62.1342
13960,-4.41E-30,-62.0598
13980,-3.38E-30,-61.9883
14000,-1.16E-30,-61.9197
14020,7.40E-31,-61.8537
14040,-2.62E-30,-61.7902
14060,1.14E-31,-61.7289
14080,-7.91E-31,-61.6697
14100,4.64E-31,-61.6125
14120,-1.83E-31,-61.5572
14140,-5.26E-31,-61.5037
14160,-6.41E-31,-61.4519
14180,5.23E-31,-61.4016
14200,1.20E-31,-61.3528
14220,4.49E-31,-61.3054
14240,-6.69E-31,-61.2594
14260,1.73E-31,-61.2146
14280,-9.34E-32,-61.1711
14300,1.10E-30,-61.1287
14320,7.26E-31,-61.0874
14340,-1.95E-31,-61.0472
14360,4.32E-31,-61.0079
14380,-2.17E-32,-60.9696
14400,3.47E-31,-60.9322
14420,1.64E-31,-60.8957
14440,3.56E-31,-60.8601
14460,9.12E-32,-60.8252
14480,6.94E-33,-60.7911
14500,1.21E-31,-60.7577
14520,1.70E-31,-60.7251
14540,-2.56E-31,-60.6931
14560,1.62E-32,-60.6618
14580,-1.32E-32,-60.6312
14600,-7.94E-32,-60.6011
14620,3.63E-32,-60.5717
14640,3.41E-32,-60.5428
14660,-5.96E-32,-60.5144
14680,-2.38E-33,-60.4866
14700,-6.35E-32,-60.4593
14720,-3.64E-32,-60.4325
14740,2.11E-32,-60.4062
14760,-1.49E-33,-60.3803
14780,-4.91E-32,-60.3549
14800,-8.67E-33,-60.3299
14820,-6.36E-32,-60.3053
14840,-2.98E-33,-60.2812
14860,5.11E-33,-60.2574
14880,7.68E-34,-60.2341
14900,-2.61E-32,-60.2111
14920,-2.76E-33,-60.1884
14940,2.97E-32,-60.1661
14960,-3.67E-32,-60.1442
14980,-1.33E-32,-60.1226
15000,-1.36E-32,-60.1013
15020,-1.22E-32,-60.0804
15040,9.60E-33,-60.0597
15060,-1.13E-32,-60.0393
15080,-7.50E-33,-60.0193
15100,-1.38E-32,-59.9995
15120,-2.48E-32,-59.98
15140,1.97E-32,-59.9607
15160,3.16E-33,-59.9417
15180,1.53E-32,-59.923
15200,4.24E-33,-59.9045
15220,-4.66E-33,-59.8863
15240,1.59E-34,-59.8683
15260,1.47E-32,-59.8506
15280,1.02E-32,-59.833
15300,1.37E-33,-59.8157
15320,-1.92E-29,-59.7986
15340,-1.40E-30,-59.7818
15360,2.54E-30,-59.7651
15380,9.06E-30,-59.7486
15400,-7.60E-31,-59.7323
15420,-3.24E-30,-59.7163
15440,9.57E-32,-59.7004
15460,3.99E-30,-59.6847
15480,-1.19E-29,-59.6691
15500,6.12E-30,-59.6538
15520,-2.79E-30,-59.6386
15540,2.32E-30,-59.6236
15560,1.93E-30,-59.6088
15580,-6.41E-30,-59.5941
15600,4.95E-30,-59.5796
15620,8.32E-30,-59.5652
15640,4.77E-30,-59.551
15660,6.31E-30,-59.537
15680,-5.57E-30,-59.5231
15700,-6.92E-31,-59.5093
15720,1.78E-32,-59.4957
15740,-4.08E-30,-59.4822
15760,-1.24E-30,-59.4689
15780,4.39E-30,-59.4557
15800,-3.75E-30,-59.4426
15820,-8.91E-31,-59.4297
15840,-3.70E-30,-59.4169
15860,-1.46E-30,-59.4042
15880,-5.12E-30,-59.3916
15900,1.39E-30,-59.3792
15920,-2.21E-30,-59.3669
15940,-1.85E-30,-59.3547
15960,-3.51E-30,-59.3426
15980,0.01,96.1836
16000,0.02,98.5744
16020,0.02,78.166
16040,0.02,72.8456
16060,0.02,70.3431
16080,0.02,68.8336
16100,0.02,67.7953
16120,0.02,67.022
16140,0.02,66.4149
16160,0.02,65.9202
16180,0.02,65.5057
16200,0.02,65.151
16220,0.02,64.8422
16240,0.02,64.5699
16260,0.02,64.3269
16280,0.02,64.108
16300,0.02,63.9093
16320,0.02,63.7276
16320.4,0.02,63.7239
16320.8,0.02,63.7203
16321.2,0.02,63.7167
16321.6,0.02,63.7131
16322,0.02,63.7095
16322.4,0.02,63.7059
16322.8,0.02,63.7023
16323.2,0.02,63.6987
16323.6,0.02,63.6952
16324,0.02,63.6916
16324.4,0.02,63.688
16324.8,0.02,63.6845
16325.2,0.02,63.6809
16325.6,0.02,63.6774
16326,0.02,63.6738
16326.4,0.02,63.6703
16326.8,0.02,63.6668
16327.2,0.02,63.6633
16327.6,0.02,63.6597
16328,0.02,63.6562
16328.4,0.02,63.6527
16328.8,0.02,63.6492
16329.2,0.02,63.6458
16329.6,0.02,63.6423
16330,0.02,63.6388
16330.4,0.02,63.6353
16330.8,0.02,63.6319
16331.2,0.02,63.6284
16331.6,0.02,63.625
16332,0.02,63.6215
16332.4,0.02,63.6181
16332.8,0.02,63.6146
16333.2,0.02,63.6112
16333.6,0.02,63.6078
16334,0.02,63.6044
16334.4,0.02,63.601
16334.8,0.02,63.5976
16335.2,0.02,63.5942
16335.6,0.02,63.5908
16336,0.02,63.5874
16336.4,0.02,63.584
16336.8,0.02,63.5806
16337.2,0.02,63.5772
16337.6,0.02,63.5739
16338,0.02,63.5705
16338.4,0.02,63.5672
16338.8,0.02,63.5638
16339.2,0.02,63.5605
16339.6,0.02,63.5571
16340,0.02,63.5538
16340.4,0.02,63.5505
16340.8,0.02,63.5472
16341.2,0.02,63.5438
16341.6,0.02,63.5405
16342,0.02,63.5372
16342.4,0.02,63.5339
16342.8,0.02,63.5306
16343.2,0.02,63.5274
16343.6,0.02,63.5241
16344,0.02,63.5208
16344.4,0.02,63.5175
16344.8,0.02,63.5143
16345.2,0.02,63.511
16345.6,0.02,63.5078
16346,0.02,63.5045
16346.4,0.02,63.5013
16346.8,0.02,63.498
16347.2,0.02,63.4948
16347.6,0.02,63.4916
16348,0.02,63.4883
16348.4,0.02,63.4851
16348.8,0.02,63.4819
16349.2,0.02,63.4787
16349.6,0.02,63.4755
16350,0.02,63.4723
16350.4,0.02,63.4691
16350.8,0.02,63.4659
16351.2,0.02,63.4627
16351.6,0.02,63.4596
16352,0.02,63.4564
16352.4,0.02,63.4532
16352.8,0.02,63.4501
16353.2,0.02,63.4469
16353.6,0.02,63.4438
16354,0.02,63.4406
16354.4,0.02,63.4375
16354.8,0.02,63.4344
16355.2,0.02,63.4312
16355.6,0.02,63.4281
16356,0.02,63.425
16356.4,0.02,63.4219
16356.8,0.02,63.4188
16357.2,0.02,63.4156
16357.6,0.02,63.4125
16358,0.02,63.4095
16358.4,0.02,63.4064
16358.8,0.02,63.4033
16359.2,0.02,63.4002
16359.6,0.02,63.3971
16360,0.02,63.394
16380,0.02,63.2514
16400,0.02,63.1182
16420,0.02,62.9935
16440,0.02,62.8764
16460,0.02,62.766
16480,0.02,62.6617
16500,0.02,62.5629
16520,0.02,62.469
16540,0.02,62.3798
16560,0.02,62.2947
16580,0.02,62.2134
16600,0.02,62.1357
16620,0.02,62.0612
16640,0.02,61.9897
16660,0.02,61.921
16680,0.02,61.855
16700,0.02,61.7914
16720,0.02,61.73
16740,0.02,61.6708
16760,0.02,61.6136
16780,0.02,61.5583
16800,0.02,61.5047
16820,0.02,61.4529
16840,0.02,61.4026
16860,0.02,61.3537
16880,0.02,61.3063
16900,0.02,61.2603
16920,0.02,61.2155
16940,0.02,61.1719
16960,0.02,61.1295
16980,0.02,61.0882
17000,0.02,61.0479
17020,0.02,61.0087
17040,0.02,60.9704
17060,0.02,60.933
17080,0.02,60.8964
17100,0.02,60.8607
17120,0.02,60.8259
17140,0.02,60.7918
17160,0.02,60.7584
17180,0.02,60.7257
17200,0.02,60.6938
17220,0.02,60.6624
17240,0.02,60.6318
17260,0.02,60.6017
17280,0.02,60.5722
17300,0.02,60.5433
17320,0.02,60.515
17340,0.02,60.4871
17360,0.02,60.4598
17380,0.02,60.433
17400,0.02,60.4067
17420,0.02,60.3808
17440,0.02,60.3554
17460,0.02,60.3304
17480,0.02,60.3058
17500,0.02,60.2816
17520,0.02,60.2579
17540,0.02,60.2345
17560,0.02,60.2115
17580,0.02,60.1889
17600,0.02,60.1666
17620,0.02,60.1446
17640,0.02,60.123
17660,0.02,60.1017
17680,0.02,60.0808
17700,0.02,60.0601
17720,0.02,60.0397
17740,0.02,60.0197
17760,0.02,59.9999
17780,0.02,59.9803
17800,0.02,59.9611
17820,0.02,59.9421
17840,0.02,59.9234
17860,0.02,59.9049
17880,0.02,59.8867
17900,0.02,59.8687
17920,0.02,59.8509
17940,0.02,59.8334
17960,0.02,59.8161
17980,0.02,59.799
18000,0.02,59.7821
18020,0.02,59.7654
18040,0.02,59.7489
18060,0.02,59.7327
18080,0.02,59.7166
18100,0.02,59.7007
18120,0.02,59.685
18140,0.02,59.6694
18160,0.02,59.6541
18180,0.02,59.6389
18200,0.02,59.6239
18220,0.02,59.6091
18240,0.02,59.5944
18260,0.02,59.5799
18280,0.02,59.5655
18300,0.02,59.5513
18320,0.02,59.5373
18340,0.02,59.5234
18360,0.02,59.5096
18380,0.02,59.496
18400,0.02,59.4825
18420,0.02,59.4692
18440,0.02,59.456
18460,0.02,59.4429
18480,0.02,59.4299
18500,0.02,59.4171
18520,0.02,59.4044
18540,0.02,59.3919
18560,0.02,59.3794
18580,0.02,59.3671
18600,0.02,59.3549
18620,0.02,59.3428
18640,0.01,-96.1836
18660,-5.79E-33,-98.5744
18680,-9.45E-30,-78.166
18700,1.41E-35,-72.8456
18720,1.89E-29,-70.3431
18740,1.04E-31,-68.8336
18760,-2.13E-32,-67.7953
18780,1.03E-33,-67.022
18800,2.41E-34,-66.4149
18820,1.80E-35,-65.9202
18840,9.14E-33,-65.5057
18860,-4.36E-33,-65.151
18880,-4.98E-34,-64.8422
18900,-1.73E-34,-64.5699
18920,7.54E-35,-64.3269
18940,5.79E-28,-64.108
18960,3.92E-28,-63.9093
18980,-3.37E-28,-63.7276
19000,-2.49E-29,-63.5605
19020,-7.42E-30,-63.406
19040,-6.67E-29,-63.2625
19040.4,-1.55E-33,-63.2596
19040.8,-1.67E-33,-63.2567
19041.2,-3.72E-33,-63.2539
19041.6,-3.18E-34,-63.251
19042,-2.89E-35,-63.2482
19042.4,-6.24E-34,-63.2453
19042.8,5.69E-34,-63.2425
19043.2,-2.48E-33,-63.2396
19043.6,9.56E-34,-63.2368
19044,2.21E-33,-63.234
19044.4,-1.67E-33,-63.2312
19044.8,1.33E-33,-63.2283
19045.2,-1.47E-33,-63.2255
19045.6,-4.91E-34,-63.2227
19046,4.06E-34,-63.2199
19046.4,5.57E-34,-63.2171
19046.8,5.20E-34,-63.2143
19047.2,-2.63E-34,-63.2115
19047.6,2.71E-33,-63.2087
19048,5.80E-34,-63.2059
19048.4,3.41E-33,-63.2031
19048.8,-1.04E-33,-63.2004
19049.2,1.76E-33,-63.1976
19049.6,1.74E-33,-63.1948
19050,4.22E-34,-63.192
19050.4,-2.66E-33,-63.1893
19050.8,1.09E-33,-63.1865
19051.2,3.80E-34,-63.1838
19051.6,-2.30E-33,-63.181
19052,6.58E-34,-63.1783
19052.4,2.02E-33,-63.1755
19052.8,1.99E-33,-63.1728
19053.2,1.56E-35,-63.17
19053.6,2.04E-33,-63.1673
19054,-3.07E-33,-63.1646
19054.4,4.61E-33,-63.1619
19054.8,-2.09E-34,-63.1591
19055.2,-2.94E-33,-63.1564
19055.6,2.00E-33,-63.1537
19056,-1.85E-33,-63.151
19056.4,6.68E-34,-63.1483
19056.8,-3.55E-34,-63.1456
19057.2,-1.48E-33,-63.1429
19057.6,-6.19E-35,-63.1402
19058,2.96E-33,-63.1375
19058.4,8.76E-34,-63.1348
19058.8,5.01E-34,-63.1322
19059.2,-1.99E-33,-63.1295
19059.6,-2.47E-33,-63.1268
19060,-3.18E-33,-63.1241
19060.4,6.05E-34,-63.1215
19060.8,1.42E-34,-63.1188
19061.2,-2.46E-33,-63.1161
19061.6,-8.97E-34,-63.1135
19062,-2.58E-33,-63.1108
19062.4,-2.01E-33,-63.1082
19062.8,1.80E-34,-63.1055
19063.2,-1.00E-33,-63.1029
19063.6,-3.22E-34,-63.1003
19064,4.29E-34,-63.0976
19064.4,2.02E-33,-63.095
19064.8,-1.33E-33,-63.0924
19065.2,-8.35E-34,-63.0897
19065.6,7.75E-34,-63.0871
19066,2.89E-33,-63.0845
19066.4,-1.51E-33,-63.0819
19066.8,4.67E-34,-63.0793
19067.2,3.92E-34,-63.0767
19067.6,1.93E-33,-63.0741
19068,-1.96E-33,-63.0715
19068.4,-7.30E-34,-63.0689
19068.8,1.44E-33,-63.0663
19069.2,6.48E-34,-63.0637
19069.6,6.46E-36,-63.0611
19070,2.32E-33,-63.0585
19070.4,-1.14E-33,-63.056
19070.8,-9.55E-34,-63.0534
19071.2,6.43E-34,-63.0508
19071.6,1.12E-33,-63.0483
19072,2.11E-33,-63.0457
19072.4,1.70E-33,-63.0431
19072.8,-2.63E-33,-63.0406
19073.2,-1.93E-33,-63.038
19073.6,2.97E-34,-63.0355
19074,-8.50E-34,-63.0329
19074.4,-1.40E-33,-63.0304
19074.8,-2.31E-33,-63.0278
19075.2,-1.68E-33,-63.0253
19075.6,3.71E-34,-63.0228
19076,6.17E-34,-63.0202
19076.4,-3.67E-33,-63.0177
19076.8,3.63E-34,-63.0152
19077.2,-1.30E-34,-63.0127
19077.6,6.36E-36,-63.0102
19078,2.83E-33,-63.0077
19078.4,8.27E-34,-63.0051
19078.8,-1.66E-34,-63.0026
19079.2,-1.68E-33,-63.0001
19079.6,2.11E-34,-62.9976
19080,-2.02E-34,-62.9951
19100,-4.55E-30,-62.8779
19120,4.26E-30,-62.7674
19140,-3.59E-30,-62.663
19160,-2.32E-29,-62.5641
19180,1.64E-29,-62.4703
19200,-1.37E-29,-62.3809
19220,-8.53E-31,-62.2958
19240,4.33E-31,-62.2145
19260,-4.56E-30,-62.1367
19280,-2.89E-30,-62.0621
19300,1.57E-30,-61.9906
19320,2.92E-30,-61.9219
19340,-4.82E-30,-61.8559
19360,6.12E-31,-61.7922
19380,2.09E-31,-61.7308
19400,1.73E-30,-61.6716
19420,7.50E-31,-61.6144
19440,7.58E-31,-61.559
19460,-8.48E-31,-61.5054
19480,5.85E-31,-61.4535
19500,-9.75E-31,-61.4032
19520,1.19E-30,-61.3544
19540,4.50E-31,-61.307
19560,5.07E-31,-61.2609
19580,4.77E-31,-61.2161
19600,7.08E-31,-61.1725
19620,1.03E-30,-61.1301
19640,7.45E-31,-61.0887
19660,8.30E-31,-61.0485
19680,1.38E-31,-61.0092
19700,-4.83E-32,-60.9709
19720,-1.22E-31,-60.9334
19740,-1.23E-31,-60.8969
19760,-9.96E-32,-60.8612
19780,6.72E-32,-60.8263
19800,6.98E-32,-60.7922
19820,-2.06E-31,-60.7588
19840,-1.43E-31,-60.7262
19860,-4.88E-32,-60.6942
19880,1.84E-31,-60.6629
19900,-7.13E-32,-60.6322
19920,-6.38E-32,-60.6021
19940,-4.68E-32,-60.5726
19960,7.19E-32,-60.5437
19980,-4.78E-32,-60.5153
20000,-1.02E-31,-60.4875
20020,-3.64E-32,-60.4602
20040,-5.84E-34,-60.4334
20060,-4.09E-32,-60.407
20080,8.85E-33,-60.3811
20100,3.22E-32,-60.3557
20120,-3.06E-32,-60.3307
20140,3.86E-32,-60.3061
20160,-1.89E-32,-60.282
20180,-5.09E-33,-60.2582
20200,1.63E-32,-60.2348
20220,1.39E-32,-60.2118
20240,2.14E-32,-60.1892
20260,4.13E-32,-60.1669
20280,-1.66E-32,-60.1449
20300,-1.62E-32,-60.1233
20320,-2.00E-32,-60.102
20340,-2.37E-32,-60.081
20360,2.14E-32,-60.0604
20380,2.48E-32,-60.04
20400,-2.37E-32,-60.0199
20420,-1.06E-32,-60.0001
20440,1.25E-32,-59.9806
20460,-1.00E-32,-59.9614
20480,-7.35E-33,-59.9424
20500,-4.83E-34,-59.9236
20520,-4.90E-33,-59.9052
20540,4.22E-33,-59.8869
20560,-1.72E-32,-59.8689
20580,-3.46E-33,-59.8511
20600,-9.68E-34,-59.8336
20620,-5.03E-33,-59.8163
20640,-4.00E-30,-59.7992
20660,-9.49E-30,-59.7823
20680,-2.92E-30,-59.7656
20700,-4.55E-30,-59.7491
20720,9.57E-30,-59.7329
20740,-4.31E-30,-59.7168
20760,-7.33E-30,-59.7009
20780,-1.05E-29,-59.6852
20800,-5.91E-30,-59.6696
20820,2.56E-30,-59.6543
20840,3.70E-30,-59.6391
20860,4.31E-30,-59.6241
20880,-7.47E-30,-59.6093
20900,7.23E-31,-59.5946
20920,2.09E-31,-59.5801
20940,5.73E-30,-59.5657
20960,1.99E-30,-59.5515
20980,4.84E-31,-59.5374
21000,-2.15E-31,-59.5235
21020,-2.75E-30,-59.5098
21040,-3.12E-31,-59.4962
21060,-4.43E-30,-59.4827
21080,-1.07E-30,-59.4693
21100,4.18E-30,-59.4561
21120,-1.19E-30,-59.4431
21140,3.87E-30,-59.4301
21160,-1.04E-30,-59.4173
21180,-2.16E-30,-59.4046
21200,-4.15E-31,-59.392
21220,7.53E-31,-59.3796
21240,-3.78E-30,-59.3673
21260,-1.60E-30,-59.3551
21280,-5.78E-31,-59.343
21300,0.01,96.1836
21320,0.02,98.5744
21340,0.02,78.166
21360,0.02,72.8456
21380,0.02,70.3431
21400,0.02,68.8336
21420,0.02,67.7953
21440,0.02,67.022
21460,0.02,66.4149
21480,0.02,65.9202
21500,0.02,65.5057
21520,0.02,65.151
21540,0.02,64.8422
21560,0.02,64.5699
21580,0.02,64.3269
21600,0.02,64.108
21620,0.02,63.9093
21640,0.02,63.7276
21660,0.02,63.5605
21680,0.02,63.406
21700,0.02,63.2625
21720,0.02,63.1286
21740,0.02,63.0033
21760,0.02,62.8856
21760.4,0.02,62.8832
21760.8,0.02,62.8809
21761.2,0.02,62.8785
21761.6,0.02,62.8762
21762,0.02,62.8738
21762.4,0.02,62.8715
21762.8,0.02,62.8692
21763.2,0.02,62.8668
21763.6,0.02,62.8645
21764,0.02,62.8622
21764.4,0.02,62.8598
21764.8,0.02,62.8575
21765.2,0.02,62.8552
21765.6,0.02,62.8529
21766,0.02,62.8506
21766.4,0.02,62.8483
21766.8,0.02,62.846
21767.2,0.02,62.8437
21767.6,0.02,62.8414
21768,0.02,62.8391
21768.4,0.02,62.8368
21768.8,0.02,62.8345
21769.2,0.02,62.8322
21769.6,0.02,62.8299
